batch_name,instrument_name,compound_name,calibration_slope,calibration_intercept,calibration_R2,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts
b831908,bashful,oxymorphone,0.007159877,3.96E-05,0.989435704,TRUE,Elizabeth,9/23/17 1:19,9/23/17 11:51,9/23/17 12:15
b831908,bashful,codeine,0.007605867,3.60E-06,0.993263565,TRUE,Elizabeth,9/23/17 1:19,9/23/17 11:51,9/23/17 12:15
b831908,bashful,hydrocodone,0.006874973,-6.48E-05,0.9888641,TRUE,Elizabeth,9/23/17 1:19,9/23/17 11:51,9/23/17 12:15
b831908,bashful,oxycodone,0.007529618,-3.92E-05,0.989296254,TRUE,Elizabeth,9/23/17 1:19,9/23/17 11:51,9/23/17 12:15
b476764,sneezy,morphine,0.006879368,-4.93E-05,0.987399812,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b476764,sneezy,hydromorphone,0.007394542,-5.84E-05,0.987350361,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b476764,sneezy,oxymorphone,0.007138967,2.25E-05,0.989776614,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b476764,sneezy,codeine,0.006947526,1.99E-05,0.99296154,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b476764,sneezy,hydrocodone,0.007125616,2.82E-05,0.982922255,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b476764,sneezy,oxycodone,0.006671267,-1.72E-05,0.988872058,TRUE,Frank,9/22/17 22:34,9/23/17 10:52,9/23/17 11:15
b308430,dopey,morphine,0.007067498,6.45E-06,0.983363314,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b308430,dopey,hydromorphone,0.006793017,-5.82E-05,0.991110497,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b308430,dopey,oxymorphone,0.00716799,1.17E-07,0.988826035,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b308430,dopey,codeine,0.006426662,-1.40E-05,0.998243096,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b308430,dopey,hydrocodone,0.006185833,1.02E-05,0.995912288,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b308430,dopey,oxycodone,0.006709346,8.46E-06,0.996663459,TRUE,Elizabeth,9/23/17 1:07,9/23/17 11:27,9/23/17 12:11
b707157,bashful,morphine,0.007243955,1.18E-05,0.986666569,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b707157,bashful,hydromorphone,0.007132317,2.10E-05,0.996587519,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b707157,bashful,oxymorphone,0.006414369,4.02E-06,0.994873797,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b707157,bashful,codeine,0.006911145,-1.08E-06,0.982243186,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b707157,bashful,hydrocodone,0.006960222,-2.46E-05,0.987921943,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b707157,bashful,oxycodone,0.007219805,6.31E-05,0.986827399,TRUE,Dave,9/23/17 0:40,9/23/17 11:58,9/23/17 12:33
b802465,sneezy,morphine,0.006453772,2.72E-05,0.988871676,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b802465,sneezy,hydromorphone,0.006975492,-3.04E-05,0.995974177,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b802465,sneezy,oxymorphone,0.007618245,-3.13E-05,0.986946227,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b802465,sneezy,codeine,0.006874955,2.51E-05,0.9860228,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b802465,sneezy,hydrocodone,0.006987366,9.63E-06,0.98337441,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b802465,sneezy,oxycodone,0.006749015,2.39E-05,0.990549992,TRUE,Brad,9/22/17 23:59,9/23/17 9:17,9/23/17 9:57
b538613,doc,morphine,0.009258405,-3.58E-05,0.992313759,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b538613,doc,hydromorphone,0.008134801,6.51E-06,0.993120497,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b538613,doc,oxymorphone,0.005861423,-4.10E-06,0.989120671,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b538613,doc,codeine,0.008291088,4.88E-05,0.993180363,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b538613,doc,hydrocodone,0.009096049,2.38E-05,0.987717186,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b538613,doc,oxycodone,0.007971274,4.91E-05,0.986016472,TRUE,Dave,9/23/17 1:06,9/23/17 12:30,9/23/17 13:09
b879959,sleepy,morphine,0.007627047,-5.66E-05,0.986687499,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b879959,sleepy,hydromorphone,0.00666656,-7.04E-06,0.997337061,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b879959,sleepy,oxymorphone,0.001423121,1.12E-05,0.988168427,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b879959,sleepy,codeine,0.007168616,-3.81E-05,0.99217659,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b879959,sleepy,hydrocodone,0.006942606,2.03E-05,0.990242923,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b879959,sleepy,oxycodone,0.007034166,-1.43E-05,0.996956493,TRUE,Charles,9/22/17 22:40,9/23/17 13:04,9/23/17 13:29
b468848,sleepy,morphine,0.007045427,-2.78E-05,0.993147612,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b468848,sleepy,hydromorphone,0.006793002,-2.70E-06,0.984630571,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b468848,sleepy,oxymorphone,0.001350727,-5.94E-06,0.987127529,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b468848,sleepy,codeine,0.007328418,-3.09E-06,0.988438916,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b468848,sleepy,hydrocodone,0.007177458,8.54E-07,0.995932565,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b468848,sleepy,oxycodone,0.007053451,-1.16E-05,0.997092133,TRUE,Brad,9/23/17 1:18,9/23/17 11:01,9/23/17 11:27
b180015,bashful,morphine,0.006919694,-4.30E-05,0.988619104,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b180015,bashful,hydromorphone,0.00688142,-3.51E-05,0.986990536,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b180015,bashful,oxymorphone,0.007133396,-1.26E-05,0.988901799,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b180015,bashful,codeine,0.006663672,-4.97E-06,0.988685035,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b180015,bashful,hydrocodone,0.006791364,1.82E-05,0.991051657,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b180015,bashful,oxycodone,0.006583181,2.95E-05,0.986772467,TRUE,Brad,9/22/17 23:38,9/23/17 13:22,9/23/17 14:02
b188280,dopey,morphine,0.006656817,1.01E-05,0.991463799,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b188280,dopey,hydromorphone,0.006168818,2.19E-05,0.994900795,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b188280,dopey,oxymorphone,0.006871233,-1.49E-05,0.980789061,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b188280,dopey,codeine,0.007564718,1.35E-05,0.987313253,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b188280,dopey,hydrocodone,0.006609044,-5.93E-06,0.986493424,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b188280,dopey,oxycodone,0.00743295,5.16E-06,0.980807835,TRUE,Elizabeth,9/22/17 20:36,9/23/17 12:56,9/23/17 13:16
b414608,dopey,morphine,0.006857169,4.77E-05,0.990116105,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b414608,dopey,hydromorphone,0.00712573,-3.67E-05,0.994013923,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b414608,dopey,oxymorphone,0.006561459,1.31E-05,0.994923041,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b414608,dopey,codeine,0.006707233,-9.92E-06,0.988215672,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b414608,dopey,hydrocodone,0.006651934,1.51E-05,0.988854046,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b414608,dopey,oxycodone,0.006879797,-1.30E-06,0.999529391,TRUE,Alice,9/22/17 21:02,9/23/17 11:22,9/23/17 11:52
b240562,happy,morphine,0.007266793,6.20E-05,0.991619624,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b240562,happy,hydromorphone,0.006762018,3.91E-05,0.983018948,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b240562,happy,oxymorphone,0.006587663,1.26E-05,0.993590108,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b240562,happy,codeine,0.006538963,3.99E-06,0.98213975,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b240562,happy,hydrocodone,0.006950437,-1.71E-05,0.987438231,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b240562,happy,oxycodone,0.006928446,-3.78E-06,0.988701008,TRUE,Elizabeth,9/22/17 23:48,9/23/17 12:26,9/23/17 13:09
b831941,grumpy,morphine,0.007694864,-3.73E-05,0.985100406,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b831941,grumpy,hydromorphone,0.007023638,1.66E-05,0.992427559,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b831941,grumpy,oxymorphone,0.00710544,2.84E-05,0.988536448,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b831941,grumpy,codeine,0.007006174,3.07E-05,0.985460171,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b831941,grumpy,hydrocodone,0.006818538,1.25E-05,0.99322876,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b831941,grumpy,oxycodone,0.00697703,-2.29E-05,0.990321829,TRUE,Frank,9/22/17 23:35,9/23/17 10:39,9/23/17 11:15
b859356,sleepy,morphine,0.006715229,4.70E-05,0.985542411,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b859356,sleepy,hydromorphone,0.007470817,3.88E-05,0.988930417,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b859356,sleepy,oxymorphone,0.001396254,-5.73E-06,0.99151574,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b859356,sleepy,codeine,0.007084283,4.60E-06,0.983334818,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b859356,sleepy,hydrocodone,0.006515817,-3.21E-05,0.981971079,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b859356,sleepy,oxycodone,0.006728719,-2.34E-06,0.995901415,TRUE,Elizabeth,9/22/17 22:08,9/23/17 13:28,9/23/17 13:53
b336968,happy,morphine,0.007242309,-1.10E-05,0.991686582,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b336968,happy,hydromorphone,0.006357631,-4.55E-06,0.997235331,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b336968,happy,oxymorphone,0.006579872,-4.40E-05,0.981226673,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b336968,happy,codeine,0.007650418,-1.27E-05,0.985266045,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b336968,happy,hydrocodone,0.006850561,-5.47E-05,0.984749123,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b336968,happy,oxycodone,0.00694622,3.20E-05,0.983830342,TRUE,Elizabeth,9/23/17 0:50,9/23/17 13:42,9/23/17 14:00
b673284,happy,morphine,0.006851654,-1.12E-05,0.997090499,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b673284,happy,hydromorphone,0.007080305,3.79E-05,0.987543086,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b673284,happy,oxymorphone,0.007100009,-1.22E-05,0.998710853,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b673284,happy,codeine,0.007381775,-2.68E-05,0.994513207,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b673284,happy,hydrocodone,0.007691412,-2.58E-05,0.993206471,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b673284,happy,oxycodone,0.007074981,6.62E-06,0.995217341,TRUE,Frank,9/24/17 1:19,9/24/17 9:26,9/24/17 9:58
b677699,sleepy,morphine,0.007036708,5.20E-05,0.990582961,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b677699,sleepy,hydromorphone,0.007342671,-4.39E-06,0.987952134,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b677699,sleepy,oxymorphone,0.001426245,-2.09E-06,0.994009559,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b677699,sleepy,codeine,0.006420024,3.18E-05,0.987056156,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b677699,sleepy,hydrocodone,0.00682591,-9.79E-06,0.982067122,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b677699,sleepy,oxycodone,0.007501826,8.34E-06,0.982662607,TRUE,Frank,9/24/17 1:03,9/24/17 12:16,9/24/17 12:46
b552407,happy,morphine,0.006977858,4.54E-05,0.983695949,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b552407,happy,hydromorphone,0.006645982,-1.48E-05,0.995610331,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b552407,happy,oxymorphone,0.007350184,-9.07E-07,0.994299919,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b552407,happy,codeine,0.007491171,-3.01E-05,0.982045965,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b552407,happy,hydrocodone,0.006841254,-4.22E-05,0.986936984,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b552407,happy,oxycodone,0.006963144,-4.35E-05,0.988885503,TRUE,Dave,9/24/17 0:50,9/24/17 10:13,9/24/17 10:33
b574739,doc,morphine,0.007960659,-3.91E-06,0.993088644,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b574739,doc,hydromorphone,0.008612989,2.27E-05,0.992488134,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b574739,doc,oxymorphone,0.00836659,-4.63E-05,0.988387726,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b574739,doc,codeine,0.007737479,4.42E-05,0.980926954,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b574739,doc,hydrocodone,0.006985552,5.88E-05,0.991639362,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b574739,doc,oxycodone,0.007499111,2.34E-05,0.996977917,TRUE,Alice,9/23/17 21:33,9/24/17 13:07,9/24/17 13:39
b127717,happy,morphine,0.006519957,4.50E-05,0.984966972,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b127717,happy,hydromorphone,0.006483556,5.70E-06,0.991418534,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b127717,happy,oxymorphone,0.007450727,-4.93E-05,0.982358597,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b127717,happy,codeine,0.006629189,5.04E-05,0.988607294,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b127717,happy,hydrocodone,0.007360749,-1.57E-05,0.99102168,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b127717,happy,oxycodone,0.006879999,1.16E-05,0.986572115,TRUE,Charles,9/24/17 0:01,9/24/17 10:20,9/24/17 10:47
b162609,grumpy,morphine,0.007141841,4.73E-05,0.992918892,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b162609,grumpy,hydromorphone,0.006642666,-1.16E-05,0.996069703,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b162609,grumpy,oxymorphone,0.00711022,-3.23E-05,0.989685847,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b162609,grumpy,codeine,0.007041644,8.44E-06,0.984334536,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b162609,grumpy,hydrocodone,0.006677274,-4.50E-06,0.980826312,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b162609,grumpy,oxycodone,0.007648313,-8.26E-05,0.98276485,TRUE,Alice,9/24/17 0:30,9/24/17 12:15,9/24/17 12:41
b341544,sneezy,morphine,0.006645162,-5.01E-05,0.982850801,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b341544,sneezy,hydromorphone,0.007041239,-2.05E-05,0.982601165,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b341544,sneezy,oxymorphone,0.006903408,8.89E-06,0.994321609,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b341544,sneezy,codeine,0.007447619,1.13E-05,0.98806232,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b341544,sneezy,hydrocodone,0.007571061,4.92E-05,0.988439511,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b341544,sneezy,oxycodone,0.00712068,-1.66E-05,0.98256782,TRUE,Dave,9/24/17 1:52,9/24/17 9:57,9/24/17 10:12
b345794,sleepy,morphine,0.007168893,4.80E-06,0.995723309,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b345794,sleepy,hydromorphone,0.007058879,-2.38E-05,0.984878112,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b345794,sleepy,oxymorphone,0.001505552,4.16E-06,0.991572665,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b345794,sleepy,codeine,0.007063456,-5.44E-05,0.983582317,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b345794,sleepy,hydrocodone,0.007167771,9.15E-06,0.980709366,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b345794,sleepy,oxycodone,0.006813513,-7.97E-06,0.983793642,TRUE,Frank,9/23/17 20:34,9/24/17 10:28,9/24/17 10:58
b690604,doc,morphine,0.00771773,-1.43E-05,0.981688433,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b690604,doc,hydromorphone,0.007632288,-7.58E-05,0.98016806,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b690604,doc,oxymorphone,0.009076213,0,1,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b690604,doc,codeine,0.008282807,-1.27E-05,0.992074349,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b690604,doc,hydrocodone,0.007392868,-5.00E-05,0.980423004,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b690604,doc,oxycodone,0.007951517,-4.27E-05,0.985525456,TRUE,Alice,9/23/17 22:10,9/24/17 9:04,9/24/17 9:33
b491470,happy,morphine,0.006367196,-4.23E-05,0.990435199,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b491470,happy,hydromorphone,0.006797662,-1.53E-05,0.988433597,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b491470,happy,oxymorphone,0.006685586,1.66E-05,0.988906384,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b491470,happy,codeine,0.007606398,-2.77E-05,0.994337868,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b491470,happy,hydrocodone,0.00652364,2.31E-05,0.996441327,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b491470,happy,oxycodone,0.007528708,4.05E-05,0.993971373,TRUE,Brad,9/24/17 1:04,9/24/17 13:13,9/24/17 13:56
b454742,dopey,morphine,0.006053512,-2.58E-05,0.980884379,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b454742,dopey,hydromorphone,0.006917118,2.80E-05,0.982977979,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b454742,dopey,oxymorphone,0.006430995,-1.31E-05,0.980611767,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b454742,dopey,codeine,0.006032725,1.41E-05,0.995188017,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b454742,dopey,hydrocodone,0.007413863,3.52E-06,0.99395218,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b454742,dopey,oxycodone,0.007261637,7.77E-06,0.996761034,TRUE,Charles,9/23/17 23:15,9/24/17 13:06,9/24/17 13:46
b847136,bashful,morphine,0.006920296,-5.39E-05,0.987859667,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b847136,bashful,hydromorphone,0.007053804,2.14E-05,0.991979162,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b847136,bashful,oxymorphone,0.006694479,2.43E-05,0.986456241,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b847136,bashful,codeine,0.006626372,-3.80E-06,0.982632971,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b847136,bashful,hydrocodone,0.0071854,-3.65E-05,0.991845027,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b847136,bashful,oxycodone,0.00736071,7.22E-05,0.981432305,TRUE,Brad,9/24/17 1:47,9/24/17 11:00,9/24/17 11:44
b864055,sleepy,morphine,0.006812077,4.90E-06,0.995423638,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b864055,sleepy,hydromorphone,0.007166164,2.47E-05,0.996920299,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b864055,sleepy,oxymorphone,0.001295998,-1.04E-05,0.991528859,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b864055,sleepy,codeine,0.007181926,-1.51E-05,0.980451606,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b864055,sleepy,hydrocodone,0.007371382,2.48E-06,0.987591107,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b864055,sleepy,oxycodone,0.007195647,-3.41E-06,0.981530898,TRUE,Frank,9/23/17 21:32,9/24/17 12:21,9/24/17 12:40
b555545,dopey,morphine,0.006763919,-3.67E-05,0.996426126,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b555545,dopey,hydromorphone,0.007181167,-8.15E-07,0.996123219,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b555545,dopey,oxymorphone,0.006641027,5.45E-05,0.982279283,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b555545,dopey,codeine,0.006830714,-5.32E-06,0.988848448,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b555545,dopey,hydrocodone,0.007081148,2.46E-05,0.984329463,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b555545,dopey,oxycodone,0.007217778,-1.16E-05,0.983590892,TRUE,Frank,9/24/17 1:35,9/24/17 12:55,9/24/17 13:29
b617454,sneezy,morphine,0.006754862,-5.65E-05,0.991037196,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b617454,sneezy,hydromorphone,0.007338709,-6.02E-05,0.988773044,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b617454,sneezy,oxymorphone,0.00662435,-3.99E-05,0.995243557,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b617454,sneezy,codeine,0.007075947,2.49E-05,0.98450796,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b617454,sneezy,hydrocodone,0.006965774,-3.97E-05,0.989058436,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b617454,sneezy,oxycodone,0.006752503,-2.39E-05,0.98651964,TRUE,Alice,9/23/17 22:09,9/24/17 10:43,9/24/17 11:25
b743924,sneezy,morphine,0.007029834,-8.52E-06,0.987011119,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b743924,sneezy,hydromorphone,0.006854686,-6.15E-06,0.989875501,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b743924,sneezy,oxymorphone,0.007422619,-5.65E-06,0.994552445,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b743924,sneezy,codeine,0.007206722,2.73E-05,0.989286102,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b743924,sneezy,hydrocodone,0.005938815,2.36E-05,0.996143231,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b743924,sneezy,oxycodone,0.006292526,8.67E-07,0.984011073,TRUE,Frank,9/23/17 20:04,9/24/17 11:57,9/24/17 12:21
b473099,happy,morphine,0.006889797,4.63E-05,0.989837897,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
b473099,happy,hydromorphone,0.007009638,-2.24E-05,0.983130301,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
b473099,happy,oxymorphone,0.006520988,1.37E-05,0.999091264,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
b473099,happy,codeine,0.007158388,5.56E-05,0.988363812,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
b473099,happy,hydrocodone,0.006949743,1.75E-05,0.998394995,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
b473099,happy,oxycodone,0.006940303,3.09E-05,0.983283432,TRUE,Alice,9/24/17 1:36,9/24/17 11:32,9/24/17 12:09
