batch_name,instrument_name,compound_name,calibration_slope,calibration_intercept,calibration_R2,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts
b707157,bashful,hydrocodone,0.006960222,-2.45636e-5,0.987921943,TRUE,Dave,2017-09-23T00:40:16Z,2017-09-23T11:58:54Z,2017-09-23T12:33:13Z
b707157,bashful,oxycodone,0.007219805,6.30769e-5,0.986827399,TRUE,Dave,2017-09-23T00:40:16Z,2017-09-23T11:58:54Z,2017-09-23T12:33:13Z
b802465,sneezy,morphine,0.006453772,2.71598e-5,0.988871676,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b802465,sneezy,hydromorphone,0.006975492,-3.03722e-5,0.995974177,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b802465,sneezy,oxymorphone,0.007618245,-3.1296e-5,0.986946227,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b802465,sneezy,codeine,0.006874955,2.51255e-5,0.9860228,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b802465,sneezy,hydrocodone,0.006987366,9.63451e-6,0.98337441,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b802465,sneezy,oxycodone,0.006749015,2.39252e-5,0.990549992,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z
b538613,doc,morphine,0.009258405,-3.57783e-5,0.992313759,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b538613,doc,hydromorphone,0.008134801,6.51388e-6,0.993120497,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b538613,doc,oxymorphone,0.005861423,-4.09793e-6,0.989120671,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b538613,doc,codeine,0.008291088,4.8758e-5,0.993180363,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b538613,doc,hydrocodone,0.009096049,2.37894e-5,0.987717186,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b538613,doc,oxycodone,0.007971274,4.90823e-5,0.986016472,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z
b879959,sleepy,morphine,0.007627047,-5.65846e-5,0.986687499,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b879959,sleepy,hydromorphone,0.00666656,-7.04282e-6,0.997337061,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b879959,sleepy,oxymorphone,0.001423121,1.11624e-5,0.988168427,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b879959,sleepy,codeine,0.007168616,-3.80686e-5,0.99217659,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b879959,sleepy,hydrocodone,0.006942606,2.02823e-5,0.990242923,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b879959,sleepy,oxycodone,0.007034166,-1.43371e-5,0.996956493,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z
b468848,sleepy,morphine,0.007045427,-2.78429e-5,0.993147612,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b468848,sleepy,hydromorphone,0.006793002,-2.70306e-6,0.984630571,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b468848,sleepy,oxymorphone,0.001350727,-5.94166e-6,0.987127529,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b468848,sleepy,codeine,0.007328418,-3.08742e-6,0.988438916,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b468848,sleepy,hydrocodone,0.007177458,8.54281e-7,0.995932565,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b468848,sleepy,oxycodone,0.007053451,-1.16377e-5,0.997092133,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z
b180015,bashful,morphine,0.006919694,-4.29566e-5,0.988619104,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b180015,bashful,hydromorphone,0.00688142,-3.50519e-5,0.986990536,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b180015,bashful,oxymorphone,0.007133396,-1.26057e-5,0.988901799,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b180015,bashful,codeine,0.006663672,-4.96774e-6,0.988685035,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b180015,bashful,hydrocodone,0.006791364,1.81941e-5,0.991051657,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b180015,bashful,oxycodone,0.006583181,2.94984e-5,0.986772467,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z
b188280,dopey,morphine,0.006656817,1.00508e-5,0.991463799,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b188280,dopey,hydromorphone,0.006168818,2.19165e-5,0.994900795,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b188280,dopey,oxymorphone,0.006871233,-1.48758e-5,0.980789061,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b188280,dopey,codeine,0.007564718,1.35499e-5,0.987313253,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b188280,dopey,hydrocodone,0.006609044,-5.92644e-6,0.986493424,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b188280,dopey,oxycodone,0.00743295,5.16141e-6,0.980807835,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z
b414608,dopey,morphine,0.006857169,4.77496e-5,0.990116105,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b414608,dopey,hydromorphone,0.00712573,-3.67137e-5,0.994013923,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b414608,dopey,oxymorphone,0.006561459,1.31214e-5,0.994923041,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b414608,dopey,codeine,0.006707233,-9.91672e-6,0.988215672,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b414608,dopey,hydrocodone,0.006651934,1.51459e-5,0.988854046,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b414608,dopey,oxycodone,0.006879797,-1.30415e-6,0.999529391,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z
b240562,happy,morphine,0.007266793,6.19839e-5,0.991619624,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b240562,happy,hydromorphone,0.006762018,3.90829e-5,0.983018948,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b240562,happy,oxymorphone,0.006587663,1.26314e-5,0.993590108,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b240562,happy,codeine,0.006538963,3.98822e-6,0.98213975,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b240562,happy,hydrocodone,0.006950437,-1.71314e-5,0.987438231,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b240562,happy,oxycodone,0.006928446,-3.77689e-6,0.988701008,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z
b831941,grumpy,morphine,0.007694864,-3.73402e-5,0.985100406,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b831941,grumpy,hydromorphone,0.007023638,1.66069e-5,0.992427559,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b831941,grumpy,oxymorphone,0.00710544,2.84328e-5,0.988536448,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b831941,grumpy,codeine,0.007006174,3.06772e-5,0.985460171,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b831941,grumpy,hydrocodone,0.006818538,1.2502e-5,0.99322876,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b831941,grumpy,oxycodone,0.00697703,-2.29003e-5,0.990321829,TRUE,Frank,2017-09-22T23:35:32Z,2017-09-23T10:39:29Z,2017-09-23T11:15:08Z
b859356,sleepy,morphine,0.006715229,4.70358e-5,0.985542411,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b859356,sleepy,hydromorphone,0.007470817,3.87528e-5,0.988930417,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b859356,sleepy,oxymorphone,0.001396254,-5.72633e-6,0.99151574,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b859356,sleepy,codeine,0.007084283,4.60204e-6,0.983334818,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b859356,sleepy,hydrocodone,0.006515817,-3.21347e-5,0.981971079,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b859356,sleepy,oxycodone,0.006728719,-2.34035e-6,0.995901415,TRUE,Elizabeth,2017-09-22T22:08:50Z,2017-09-23T13:28:53Z,2017-09-23T13:53:36Z
b336968,happy,morphine,0.007242309,-1.09859e-5,0.991686582,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b336968,happy,hydromorphone,0.006357631,-4.55435e-6,0.997235331,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b336968,happy,oxymorphone,0.006579872,-4.39734e-5,0.981226673,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b336968,happy,codeine,0.007650418,-1.26712e-5,0.985266045,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b336968,happy,hydrocodone,0.006850561,-5.46905e-5,0.984749123,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b336968,happy,oxycodone,0.00694622,3.20283e-5,0.983830342,TRUE,Elizabeth,2017-09-23T00:50:16Z,2017-09-23T13:42:52Z,2017-09-23T14:00:42Z
b673284,happy,morphine,0.006851654,-1.11899e-5,0.997090499,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b673284,happy,hydromorphone,0.007080305,3.79379e-5,0.987543086,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b673284,happy,oxymorphone,0.007100009,-1.22239e-5,0.998710853,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b673284,happy,codeine,0.007381775,-2.68e-5,0.994513207,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b673284,happy,hydrocodone,0.007691412,-2.57908e-5,0.993206471,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b673284,happy,oxycodone,0.007074981,6.62074e-6,0.995217341,TRUE,Frank,2017-09-24T01:19:32Z,2017-09-24T09:26:53Z,2017-09-24T09:58:02Z
b677699,sleepy,morphine,0.007036708,5.19525e-5,0.990582961,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b677699,sleepy,hydromorphone,0.007342671,-4.39346e-6,0.987952134,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b677699,sleepy,oxymorphone,0.001426245,-2.08933e-6,0.994009559,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b677699,sleepy,codeine,0.006420024,3.18011e-5,0.987056156,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b677699,sleepy,hydrocodone,0.00682591,-9.79003e-6,0.982067122,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b677699,sleepy,oxycodone,0.007501826,8.33551e-6,0.982662607,TRUE,Frank,2017-09-24T01:03:03Z,2017-09-24T12:16:03Z,2017-09-24T12:46:14Z
b552407,happy,morphine,0.006977858,4.54422e-5,0.983695949,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b552407,happy,hydromorphone,0.006645982,-1.48388e-5,0.995610331,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b552407,happy,oxymorphone,0.007350184,-9.07187e-7,0.994299919,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b552407,happy,codeine,0.007491171,-3.01052e-5,0.982045965,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b552407,happy,hydrocodone,0.006841254,-4.21713e-5,0.986936984,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b552407,happy,oxycodone,0.006963144,-4.34602e-5,0.988885503,TRUE,Dave,2017-09-24T00:50:31Z,2017-09-24T10:13:22Z,2017-09-24T10:33:56Z
b574739,doc,morphine,0.007960659,-3.90858e-6,0.993088644,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b574739,doc,hydromorphone,0.008612989,2.26952e-5,0.992488134,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b574739,doc,oxymorphone,0.00836659,-4.62736e-5,0.988387726,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b574739,doc,codeine,0.007737479,4.42102e-5,0.980926954,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b574739,doc,hydrocodone,0.006985552,5.88145e-5,0.991639362,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b574739,doc,oxycodone,0.007499111,2.33611e-5,0.996977917,TRUE,Alice,2017-09-23T21:33:10Z,2017-09-24T13:07:35Z,2017-09-24T13:39:20Z
b127717,happy,morphine,0.006519957,4.50164e-5,0.984966972,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b127717,happy,hydromorphone,0.006483556,5.702e-6,0.991418534,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b127717,happy,oxymorphone,0.007450727,-4.92786e-5,0.98235859699999994,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b127717,happy,codeine,0.006629189,5.03712e-5,0.988607294,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b127717,happy,hydrocodone,0.007360749,-1.57182e-5,0.99102168,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b127717,happy,oxycodone,0.006879999,1.16064e-5,0.986572115,TRUE,Charles,2017-09-24T00:01:39Z,2017-09-24T10:20:10Z,2017-09-24T10:47:39Z
b162609,grumpy,morphine,0.007141841,4.73145e-5,0.992918892,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b162609,grumpy,hydromorphone,0.006642666,-1.16243e-5,0.996069703,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b162609,grumpy,oxymorphone,0.00711022,-3.229e-5,0.989685847,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b162609,grumpy,codeine,0.007041644,8.43648e-6,0.984334536,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b162609,grumpy,hydrocodone,0.006677274,-4.49895e-6,0.980826312,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b162609,grumpy,oxycodone,0.007648313,-8.25921e-5,0.98276485,TRUE,Alice,2017-09-24T00:30:25Z,2017-09-24T12:15:51Z,2017-09-24T12:41:20Z
b341544,sneezy,morphine,0.006645162,-5.01022e-5,0.982850801,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b341544,sneezy,hydromorphone,0.007041239,-2.05324e-5,0.982601165,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b341544,sneezy,oxymorphone,0.006903408,8.89219e-6,0.994321609,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b341544,sneezy,codeine,0.007447619,1.12876e-5,0.98806232,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b341544,sneezy,hydrocodone,0.007571061,4.92407e-5,0.988439511,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b341544,sneezy,oxycodone,0.00712068,-1.65705e-5,0.98256782,TRUE,Dave,2017-09-24T01:52:52Z,2017-09-24T09:57:08Z,2017-09-24T10:12:44Z
b345794,sleepy,morphine,0.007168893,4.79537e-6,0.995723309,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b345794,sleepy,hydromorphone,0.007058879,-2.38281e-5,0.984878112,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b345794,sleepy,oxymorphone,0.001505552,4.15714e-6,0.991572665,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b345794,sleepy,codeine,0.007063456,-5.4435e-5,0.983582317,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b345794,sleepy,hydrocodone,0.007167771,9.1456e-6,0.980709366,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b345794,sleepy,oxycodone,0.006813513,-7.96673e-6,0.983793642,TRUE,Frank,2017-09-23T20:34:46Z,2017-09-24T10:28:26Z,2017-09-24T10:58:55Z
b690604,doc,morphine,0.00771773,-1.43023e-5,0.981688433,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b690604,doc,hydromorphone,0.007632288,-7.58057e-5,0.98016806,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b690604,doc,oxymorphone,0.009076213,0,1,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b690604,doc,codeine,0.008282807,-1.26737e-5,0.992074349,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b690604,doc,hydrocodone,0.007392868,-5.00242e-5,0.980423004,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b690604,doc,oxycodone,0.007951517,-4.26877e-5,0.985525456,TRUE,Alice,2017-09-23T22:10:10Z,2017-09-24T09:04:46Z,2017-09-24T09:33:04Z
b491470,happy,morphine,0.006367196,-4.23424e-5,0.990435199,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b491470,happy,hydromorphone,0.006797662,-1.53226e-5,0.988433597,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b491470,happy,oxymorphone,0.006685586,1.65742e-5,0.988906384,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b491470,happy,codeine,0.007606398,-2.77231e-5,0.994337868,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b491470,happy,hydrocodone,0.00652364,2.31122e-5,0.996441327,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b491470,happy,oxycodone,0.007528708,4.04807e-5,0.993971373,TRUE,Brad,2017-09-24T01:04:42Z,2017-09-24T13:13:55Z,2017-09-24T13:56:22Z
b454742,dopey,morphine,0.006053512,-2.58044e-5,0.980884379,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b454742,dopey,hydromorphone,0.006917118,2.79536e-5,0.982977979,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b454742,dopey,oxymorphone,0.006430995,-1.31461e-5,0.980611767,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b454742,dopey,codeine,0.006032725,1.41049e-5,0.995188017,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b454742,dopey,hydrocodone,0.007413863,3.52063e-6,0.99395218,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b454742,dopey,oxycodone,0.007261637,7.76836e-6,0.996761034,TRUE,Charles,2017-09-23T23:15:12Z,2017-09-24T13:06:18Z,2017-09-24T13:46:17Z
b847136,bashful,morphine,0.006920296,-5.39461e-5,0.987859667,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b847136,bashful,hydromorphone,0.007053804,2.14146e-5,0.991979162,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b847136,bashful,oxymorphone,0.006694479,2.43307e-5,0.986456241,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b847136,bashful,codeine,0.006626372,-3.79679e-6,0.982632971,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b847136,bashful,hydrocodone,0.0071854,-3.64818e-5,0.991845027,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b847136,bashful,oxycodone,0.00736071,7.21968e-5,0.981432305,TRUE,Brad,2017-09-24T01:47:35Z,2017-09-24T11:00:09Z,2017-09-24T11:44:24Z
b864055,sleepy,morphine,0.006812077,4.90443e-6,0.995423638,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b864055,sleepy,hydromorphone,0.007166164,2.46926e-5,0.996920299,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b864055,sleepy,oxymorphone,0.001295998,-1.04342e-5,0.991528859,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b864055,sleepy,codeine,0.007181926,-1.51002e-5,0.980451606,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b864055,sleepy,hydrocodone,0.007371382,2.48245e-6,0.987591107,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b864055,sleepy,oxycodone,0.007195647,-3.41448e-6,0.981530898,TRUE,Frank,2017-09-23T21:32:59Z,2017-09-24T12:21:36Z,2017-09-24T12:40:46Z
b555545,dopey,morphine,0.006763919,-3.66819e-5,0.996426126,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b555545,dopey,hydromorphone,0.007181167,-8.14624e-7,0.996123219,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b555545,dopey,oxymorphone,0.006641027,5.44562e-5,0.982279283,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b555545,dopey,codeine,0.006830714,-5.3182e-6,0.988848448,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b555545,dopey,hydrocodone,0.007081148,2.45688e-5,0.984329463,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b555545,dopey,oxycodone,0.007217778,-1.1594e-5,0.983590892,TRUE,Frank,2017-09-24T01:35:16Z,2017-09-24T12:55:56Z,2017-09-24T13:29:28Z
b617454,sneezy,morphine,0.006754862,-5.64676e-5,0.991037196,TRUE,Alice,2017-09-23T22:09:50Z,2017-09-24T10:43:02Z,2017-09-24T11:25:57Z
b617454,sneezy,hydromorphone,0.007338709,-6.01648e-5,0.988773044,TRUE,Alice,2017-09-23T22:09:50Z,2017-09-24T10:43:02Z,2017-09-24T11:25:57Z
b617454,sneezy,oxymorphone,0.00662435,-3.98955e-5,0.995243557,TRUE,Alice,2017-09-23T22:09:50Z,2017-09-24T10:43:02Z,2017-09-24T11:25:57Z
b617454,sneezy,codeine,0.007075947,2.49219e-5,0.98450796,TRUE,Alice,2017-09-23T22:09:50Z,2017-09-24T10:43:02Z,2017-09-24T11:25:57Z
